itemCode,itemDescription,averageCost,supplier,assortmentType
09040030002233,Dutche Mango Coated with Chocolate 63g,40.223300,Valmarce Food Marketing Corp.,In assortment
09040030002234,Dutche Buco/Coconut Coated with Chocolate 63g,40.223300,Valmarce Food Marketing Corp.,In assortment
09040030002235,Dutche Dark Chocolate with Stevia 63g,40.223300,Valmarce Food Marketing Corp.,In assortment
09040030002518,OOA Dutche Christmas Seasonal Box,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030002519,OOA Dutche Christmas Holiday Box,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030002523,OOA Dutche Christmas Pouch,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030002524,OOA Dutche Push Cart,113.839300,Valmarce Food Marketing Corp.,Out of assortment
09040030002527,OOA Dutche Christmas Socks,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030002529,OOA Dutche Premium Bar Box,151.785700,Valmarce Food Marketing Corp.,In assortment
09040030002779,OOADutche HeartRose Box,37.950000,Valmarce Food Marketing Corp.,Out of assortment
09040030002780,OOADutche Love Box,37.950000,Valmarce Food Marketing Corp.,Out of assortment
09040030002781,OOADutche RdRibbon Box,37.950000,Valmarce Food Marketing Corp.,Out of assortment
09040030002782,OOADutche PremBarBox 500g,159.380000,Valmarce Food Marketing Corp.,Out of assortment
09040030002783,OOADutche ValSeasonal Pail,53.130000,Valmarce Food Marketing Corp.,Out of assortment
09040030002784,OOADutche HeartShpd Pack,37.950000,Valmarce Food Marketing Corp.,Out of assortment
09040030003021,Dutche Gold Coins,18.210000,Valmarce Food Marketing Corp.,In assortment
09040030003022,Dutche Premium Chocolate Candies,19.730000,Valmarce Food Marketing Corp.,In assortment
09040030003540,OOADutche Hallwn Box,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003541,OOADutche Hallwn Pumpkin,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003594,OOADutche ChristmasLntern Box,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003595,OOADutche MerryChrstms Box,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003596,OOADutche Christmas Pouch,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003597,OOADutche Chrstms Socks,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003598,OOADutche Bag Box,37.946400,Valmarce Food Marketing Corp.,Out of assortment
09040030003599,OOADutche ChristmsCtdBisct Lrge,79.687500,Valmarce Food Marketing Corp.,Out of assortment
09040030005073,OOADutche Hallwn Pail,53.125000,Valmarce Food Marketing Corp.,Out of assortment
09040030005075,OOADutche Hallwn Bucket,91.071000,Valmarce Food Marketing Corp.,Out of assortment
09910030001190,OOA Turning Points,249.375000,Philippine Business Daily Mirror,Out of assortment
09910030001223,OOA Bandera,6.250000,Philippine Daily Inquirer Inc.,Out of assortment
09910030004587,Bridgetech IOS Super Cable Black,184.375000,BG CONNEXXION ENTERPRISES, INC.,In assortment
09910030004588,Bridgetech Micro Super Cable Black,184.375000,BG CONNEXXION ENTERPRISES, INC.,In assortment
09910030004589,Bridgetech Type-C Super Cable Black,184.375000,BG CONNEXXION ENTERPRISES, INC.,In assortment
09910030004590,Bridgetech IOS Super Cable White,184.375000,BG CONNEXXION ENTERPRISES, INC.,In assortment
09910030004591,Bridgetech Micro Super Cable White,184.375000,BG CONNEXXION ENTERPRISES, INC.,In assortment
09910030004592,Bridgetech Type-C Super Cable White,184.375000,BG CONNEXXION ENTERPRISES, INC.,In assortment
09910060002133,Hair Pin,10.625000,Nimik Philippines, Inc.,In assortment
09920060002253,OMNI DUAL PORTABLE EXT. CORD 3M,0.000000,Hardware Ventures,In assortment
09920060002254,OMNI PUSH THROUGH SOCKET EXT. 3M BLISTER,0.000000,Hardware Ventures,In assortment
09920060002255,OMNI PUSH THROUGH SOCKET EXT 6M BLISTER,0.000000,Hardware Ventures,In assortment
09920060002256,UNIVERSAL ADAPTOR,0.000000,Hardware Ventures,In assortment
09920060002257,PANASONIC CFL - 5W 2U COOL DAYLIGHT,0.000000,Hardware Ventures,In assortment
09920060002258,PANASONIC CFL - 11W 3U COOL DAYLIGHT,0.000000,Hardware Ventures,In assortment
09920060002259,PANASONIC CFL - 8W 3U SOFT WARM,0.000000,Hardware Ventures,In assortment
09920060002260,PANASONIC CFL - 8W SPIRAL COOL DAYLIGHT,0.000000,Hardware Ventures,In assortment
09920060002261,PANASONIC CFL - 14W SPIRAL COOL DAYLIGHT,0.000000,Hardware Ventures,In assortment
09920060002262,MEGA 1 BUTANE GAS 227G,0.000000,Hardware Ventures,In assortment
09920060002263,KONICE BUTANE GAS LIGHTER,0.000000,Hardware Ventures,In assortment
09920060002264,WIPEOUT,0.000000,Hardware Ventures,In assortment
09920060002265,ZEBRA 65 BOTTLE CONTACT CEMENT,0.000000,Hardware Ventures,In assortment
09920060002266,SUREBOND CONTACT CEMENT 350ML,0.000000,Hardware Ventures,In assortment
09920060002267,PIONEER MIGHTY BOND SINGLES 3G,0.000000,Hardware Ventures,In assortment
09920060002268,PIONEER MIGHTY BOND BOTTLE 10G,0.000000,Hardware Ventures,In assortment
09920060002269,PIONEER MIGHTY BOND SAKTO 1GRAMS,0.000000,Hardware Ventures,In assortment
09920060002270,PIONEER ELASTOSEAL SEALANT PISIL 250G,0.000000,Hardware Ventures,In assortment
09920060002271,MASTERBOND LIQUID SUPER GLUE 3GRMS BP,0.000000,Hardware Ventures,In assortment
09920060002272,MASTERBOND LIQUID SUPER GLUE 1GRM BP,0.000000,Hardware Ventures,In assortment
09920060002273,CHAMOIS CLEAN,0.000000,Hardware Ventures,In assortment
09920060002274,MAGIC TOWEL,0.000000,Hardware Ventures,In assortment
09920060002275,PLASTIC ROPE GREY 1 KILO,0.000000,Hardware Ventures,In assortment
09920060002276,ELECTRIC TAPE BIG,0.000000,Hardware Ventures,In assortment
09920060002277,CLEAR PACKAGING TAPE 2X30M,0.000000,Hardware Ventures,In assortment
09920060002278,TAN PACKAGING TAPE 2X30M,0.000000,Hardware Ventures,In assortment
09920060002279,BLACK&DECKER STD SHKL PODLOCK3 CP20MM,0.000000,Hardware Ventures,In assortment
09920060002280,BLACK&DECKER STD SHKL PODLOCK3 CP25MM,0.000000,Hardware Ventures,In assortment
09920060002281,BLACK&DECKER STD SHKL PODLOCK3 CP30MM,0.000000,Hardware Ventures,In assortment
09920060002282,DUCT TAPE,0.000000,Hardware Ventures,In assortment
09920060002283,PODLOCK SMALL,0.000000,Hardware Ventures,In assortment
09920060002284,PODLOCK MEDIUM,0.000000,Hardware Ventures,In assortment
09930030001344,M/L Slippers,74.375000,Nimik Philippines, Inc.,In assortment
09930030001695,OOA Nail Polish,16.250000,Nimik Philippines, Inc.,Out of assortment
09930030003086,OOA Ladies Slippers #2,143.130000,Nimik Philippines, Inc.,Out of assortment
09930030003088,OOA Men Slippers #2,143.130000,Nimik Philippines, Inc.,Out of assortment
09930030004302,OOA Charlotte Beauty Implement,25.000000,Nimik Philippines, Inc.,Indepletion
09930030005400,Face Mask Premium Disposable 2's,16.250000,Nimik Philippines, Inc.,In assortment
09930030005401,Face Mask Cloth,43.750000,Nimik Philippines, Inc.,In assortment
09930030005402,Face Mask Reg Disposable 3's,16.250000,Nimik Philippines, Inc.,In assortment
09930060002106,IND Coolmist Hand Sanitizer 60mL,31.093800,Gilbert Emerson Marketing Corporation,Indepletion
09930060002107,Coolmist Hand Sanitizer 60mL-Citronella,43.593800,Gilbert Emerson Marketing Corporation,In assortment
09930060002134,Men's Comb,10.625000,Nimik Philippines, Inc.,In assortment
09930060002135,Ponytail Wire Black,16.875000,Nimik Philippines, Inc.,In assortment
09930060002136,Ladies Comb,16.875000,Nimik Philippines, Inc.,In assortment
09930060002137,Hair Net,16.875000,Nimik Philippines, Inc.,In assortment
09930060002138,2's Ponytail,20.000000,Nimik Philippines, Inc.,In assortment
09930060002139,Ponytail w/ Beads,35.625000,Nimik Philippines, Inc.,In assortment
09930060002140,Wooded Hairbrush,35.625000,Nimik Philippines, Inc.,In assortment
09930060002141,Ponytail Velvet,20.000000,Nimik Philippines, Inc.,In assortment
09930060002142,Rubberband Black,20.000000,Nimik Philippines, Inc.,In assortment
09930060002143,Rubberband Colored,20.000000,Nimik Philippines, Inc.,In assortment
09930060002144,Comb Colored Big,20.000000,Nimik Philippines, Inc.,In assortment
09930060002145,Ladies Hairclip Black,20.000000,Nimik Philippines, Inc.,In assortment
09930060002146,Clams Brown Small,20.000000,Nimik Philippines, Inc.,In assortment
09930060002147,Shoe Clams,26.250000,Nimik Philippines, Inc.,In assortment
09930060002148,IND Ear Cleaner,18.750000,Nimik Philippines, Inc.,Indepletion
09930060002149,Safety Pins,16.250000,Nimik Philippines, Inc.,In assortment
09930060002150,Sewing Kit (cs),18.750000,Nimik Philippines, Inc.,In assortment
09930060002151,Sewing Kit,16.250000,Nimik Philippines, Inc.,In assortment
09930060002154,Cuticle Remover,18.750000,Nimik Philippines, Inc.,Out of assortment
09930060002156,Nail Polish Remover,18.750000,Nimik Philippines, Inc.,In assortment
09930060002157,Nail Cutter,25.000000,Nimik Philippines, Inc.,In assortment
09930060002158,3's Ponytail,26.250000,Nimik Philippines, Inc.,In assortment
09930060002159,Hanky,31.250000,Nimik Philippines, Inc.,In assortment
09930060002160,Stockings,43.750000,Nimik Philippines, Inc.,In assortment
09930060002161,Slippers #1,43.750000,Nimik Philippines, Inc.,In assortment
09930060002162,Panty,18.750000,Nimik Philippines, Inc.,In assortment
09930060002163,Foot Cover,18.750000,Nimik Philippines, Inc.,In assortment
09930060002164,OOA Slippers #2,43.750000,Nimik Philippines, Inc.,Out of assortment
09930060002165,Folded Umbrella,124.380000,Nimik Philippines, Inc.,In assortment
09930060002166,Long Umbrella,149.380000,Nimik Philippines, Inc.,In assortment
09930060002200,Socks,25.000000,Nimik Philippines, Inc.,In assortment
09930060002201,Face Towel,18.750000,Nimik Philippines, Inc.,In assortment
09950030000238,OOA P-Lead Pntl Jp C25(30S)0.5Hbx60Mm,43.360000,Sterling Paper products Ent. Inc,Out of assortment
09950030000239,OOA Pmech Avnti Ch Sf299(blk) 0.5,8.540000,Sterling Paper products Ent. Inc,Out of assortment
09950030000240,OOA Pmech Avnti Ch Sf299(Blu) 0.5,8.540000,Sterling Paper products Ent. Inc,Out of assortment
09950030000241,OOA Pmech Avnti Ch Sf299(Pink) 0.5,8.540000,Sterling Paper products Ent. Inc,Out of assortment
09950030000242,OOA Blpn Avnti Ch LT615 Twist Blk(0.7),3.180000,Sterling Paper products Ent. Inc,Out of assortment
09950030000243,OOA Blpn Avnti Ch LT615 Twist Red(0.7),3.180000,Sterling Paper products Ent. Inc,Out of assortment
09950030000244,OOA Blpn Avnti Ch LT615 Twist Blu(0.7),3.180000,Sterling Paper products Ent. Inc,Out of assortment
09950030000245,OOA Blpn Avnti Ch Sf983 Click Blk(0.7),5.190000,Sterling Paper products Ent. Inc,Out of assortment
09950030000510,Philippine Star News Paper,12.857100,The Philippine Star,In assortment
09950030000638,Pilipino Star Ngayon,6.428600,The Philippine Star,In assortment
09950030000639,Pang Masa(PM),6.428600,The Philippine Star,In assortment
09950030000640,BusinessWorld,16.741100,The Philippine Star,In assortment
09950030001186,Business Mirror,15.625000,Philippine Business Daily Mirror,In assortment
09950030001187,Pilipino Mirror,6.250000,Philippine Business Daily Mirror,In assortment
09950030001188,Phil. Graphic,46.875000,Philippine Business Daily Mirror,In assortment
09950030001189,Cook Magazine,62.500000,Philippine Business Daily Mirror,In assortment
09950030001217,OOA Starling Ruler,9.877200,Sterling Paper products Ent. Inc,Out of assortment
09950030001221,Philippine Daily Inquirer Mon-Sat,12.500000,Philippine Daily Inquirer Inc.,In assortment
09950030001222,Philippine Daily Inquirer Sunday,12.500000,Philippine Daily Inquirer Inc.,In assortment
09950030001800,Going Places,75.000000,Manila Bulletin,In assortment
09950030001873,OOA NB Wrtg Orn 5.8x7.8 HK 80s,19.250000,Sterling Paper products Ent. Inc,Out of assortment
09950030001874,OOA NB Comp Orn 5.8x7.8 HK I 80s,19.250000,Sterling Paper products Ent. Inc,Out of assortment
09950030001875,OOA NB Wrtg Orn 5.8x7.8 C Coding 80s,15.900000,Sterling Paper products Ent. Inc,Out of assortment
09950030001876,OOA NB Comp Orn 5.8x7.8 Big Hero 80s,15.900000,Sterling Paper products Ent. Inc,Out of assortment
09950030001877,OOA NB Comp Orn 5.8x7.8 Cars 80s,15.900000,Sterling Paper products Ent. Inc,Out of assortment
09950030001878,OOA NB Spr Orn 5.8x7.8 Cattitude 80s,15.900000,Sterling Paper products Ent. Inc,Out of assortment
09950030001879,OOA NB Comp Orn 5.8x7.8 Ever After High 80s,15.900000,Sterling Paper products Ent. Inc,Out of assortment
09950030001880,OOA NB Yarn Orn 5.8x7.8 Yarnstripes 80s,15.900000,Sterling Paper products Ent. Inc,Out of assortment
09950030001881,OOA NB Memo Orn 4x6 F Quotes 80s,11.220000,Sterling Paper products Ent. Inc,Out of assortment
09950030001882,OOA NB Memo Orn 4x6 PP 80s,11.220000,Sterling Paper products Ent. Inc,Out of assortment
09950030002168,The Manila Times,12.500000,THE MANILA TIMES PUBLISHING CORPORATION,In assortment
09950030002261,Hallmark Xmas Gift Wrap Roll 3in1,24.687500,Filstar Distributors Corp,In assortment
09950030002264,Hallmark Xmas Handle Bag Contemporary Small,27.973200,Filstar Distributors Corp,In assortment
09950030002265,Hallmark Xmas Handle Bag Contemporary Tiny,17.973200,Filstar Distributors Corp,In assortment
09950030002266,Hallmark Xmas Bottle Bag Contemporary Big,27.973200,Filstar Distributors Corp,In assortment
09950030002402,OOA Bio Data 5s,9.380000,Nimik Philippines, Inc.,Out of assortment
09950030002403,OOA Chalk,10.630000,Nimik Philippines, Inc.,Out of assortment
09950030002404,Clear Tape 1inch,15.630000,Nimik Philippines, Inc.,In assortment
09950030002405,OOA Correction Fluid,32.500000,Nimik Philippines, Inc.,Out of assortment
09950030002406,Correction Tape,18.130000,Nimik Philippines, Inc.,In assortment
09950030002407,OOA Crayons 16s,33.750000,Nimik Philippines, Inc.,Out of assortment
09950030002408,Envelope Short,2.500000,Nimik Philippines, Inc.,In assortment
09950030002409,File Folder Long,5.630000,Nimik Philippines, Inc.,In assortment
09950030002410,File Folder Short,5.000000,Nimik Philippines, Inc.,In assortment
09950030002411,HBW Ballpen Black,8.130000,Nimik Philippines, Inc.,In assortment
09950030002412,HBW Ballpen Blue,8.130000,Nimik Philippines, Inc.,In assortment
09950030002413,HBW Ballpen Red,8.130000,Nimik Philippines, Inc.,Indepletion
09950030002414,HBW Highlighter YG/O,13.750000,Nimik Philippines, Inc.,Indepletion
09950030002415,OOA HBW Mech Pencil,26.250000,Nimik Philippines, Inc.,Out of assortment
09950030002416,HBW Permanent Marker Black,15.630000,Nimik Philippines, Inc.,Indepletion
09950030002417,Long Letter Envelope 10s,11.880000,Nimik Philippines, Inc.,In assortment
09950030002418,Long Plastic Envelope,9.380000,Nimik Philippines, Inc.,Indepletion
09950030002419,Manila Paper 2s,6.250000,Nimik Philippines, Inc.,In assortment
09950030002420,Masking Tape 1inc,11.880000,Nimik Philippines, Inc.,In assortment
09950030002421,OOA Noyebook Yarn,18.750000,Nimik Philippines, Inc.,Out of assortment
09950030002422,Paper Clip 33mm,10.000000,Nimik Philippines, Inc.,Indepletion
09950030002423,OOA Paste in Tube 6g,3.750000,Nimik Philippines, Inc.,Out of assortment
09950030002424,Pencil Sharpener,5.630000,Nimik Philippines, Inc.,Indepletion
09950030002425,Plastic Folder with Slide Long,8.130000,Nimik Philippines, Inc.,Indepletion
09950030002426,Plastic Folder with Slide Short,7.500000,Nimik Philippines, Inc.,Indepletion
09950030002427,Short Letter Envelope 10s,8.750000,Nimik Philippines, Inc.,In assortment
09950030002428,Slide Folder Blue Long,8.130000,Nimik Philippines, Inc.,Indepletion
09950030002429,Slide Folder Blue Short,6.880000,Nimik Philippines, Inc.,Indepletion
09950030002430,Steno Pad 60s,21.880000,Nimik Philippines, Inc.,In assortment
09950030002431,OOA Thumbtacks,10.630000,Nimik Philippines, Inc.,Out of assortment
09950030002432,Typewriting Long 20s,21.880000,Nimik Philippines, Inc.,In assortment
09950030002433,Typewriting Short 20s,19.380000,Nimik Philippines, Inc.,In assortment
09950030002434,OOA Yellow Pad Paper 20s,11.250000,Nimik Philippines, Inc.,Out of assortment
09950030002441,Elmer's Glue 40g,18.750000,Nimik Philippines, Inc.,In assortment
09950030003317,EARPHONEMC-007E,62.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003318,EARPHONEMC-008E,62.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003319,EARPHONEMC-009E,62.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003320,EARPHONE W/ MICMC-001C,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003321,EARPHONE W/ MICMC-015A,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003322,EARPHONE W/ MICMC-022E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003323,EARPHONE W/ MICMC-024E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003342,EARPHONE W/ MICMC-006E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003343,EARPHONE W/ MICMC-042E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003344,EARPHONE W/ MICMC-043E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003345,EARPHONE W/ MICMC-044E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003346,EARPHONE W/ MICMC-045E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003347,EARPHONE W/ MICMC-046E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003348,EARPHONE W/ MICMC-047E,250.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003349,IPHONE4 USB CABLEJS 100,62.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003350,IPHONE4 USB CABLEJS 700,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003351,IPHONE5 USB CABLEMC-002C,62.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003352,MICRO USB CABLEMC-017A,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003353,OTG CABLEMC-018A,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003354,CAR CHARGERMC-019A,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003355,2 IN 1 USB CABLEMC-043A,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003356,Y CABLEMC-152A,156.250000,8 CIRCLE COMMERCIAL,In assortment
09950030003357,AUX CABLEMC-153A,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003358,STEREO EXTENSIONMC-154A,125.000000,8 CIRCLE COMMERCIAL,In assortment
09950030003359,HEADPHONE SPLITTERMC-155A,156.250000,8 CIRCLE COMMERCIAL,In assortment
09950030003360,RCA CABLEMC-156A,156.250000,8 CIRCLE COMMERCIAL,In assortment
09950030003361,MOUNT HOLDERMC-157A,156.250000,8 CIRCLE COMMERCIAL,In assortment
09950030003362,MOUNT HOLDERMC-158A,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003363,LDNIO USB CABLELS-26 IP5,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003364,LDNIO USB CABLE,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003365,LDNIO TYPE C CABLELS-61,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003366,LDNIO USB CABLELS-07 IP5,156.250000,8 CIRCLE COMMERCIAL,In assortment
09950030003367,LDNIO USB CABLELS-07 S4,156.250000,8 CIRCLE COMMERCIAL,In assortment
09950030003368,LDNIO USB CABLELS-17 IP5,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003369,LDNIO USB CABLELS-17 S4,187.500000,8 CIRCLE COMMERCIAL,In assortment
09950030003370,LDNIO USB CABLELS-31 IP5,218.750000,8 CIRCLE COMMERCIAL,In assortment
